Page,Medium,Date Range,Segment,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/measure/ktt9_cephalosporins/practice/C88076/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/C88076/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D81029/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:01:24,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/D81029/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D81029/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D82017/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:01:31,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/D82017/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D82017/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D82071/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/D82071/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D82071/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E82090/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:14,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/E82090/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E82090/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E87609/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/E87609/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E87609/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F81622/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:01:11,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F81622/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F81622/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F83004/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:38,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F83004/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F83004/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F84047/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:50,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/F84047/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F84047/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F86012/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F86012/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F86012/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82055/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:24,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/G82055/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82055/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82161/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82161/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82161/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82203/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82203/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82203/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G85024/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:44,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/G85024/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G85024/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/H85020/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/H85020/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/H85020/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/J83618/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,1,100.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/J83618/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/J83618/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84001/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:21,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84001/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84001/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84006/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:02:12,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84006/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84006/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84033/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:03:42,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/K84033/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84033/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84046/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:18,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84046/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84046/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84080/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84080/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84080/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L82043/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/L82043/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L82043/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L84015/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:16:52,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/L84015/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L84015/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L84025/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:15,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L84025/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L84025/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L84063/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:01:08,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/L84063/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L84063/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/M81067/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/M81067/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/M81067/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/M81600/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:13,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/M81600/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/M81600/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/Y01291/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:48,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/Y01291/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/Y01291/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/M84061/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:22,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/M84061/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/M84061/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/lplidocaine/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:25,0,0.00%,0.00%,$0.00
/measure/lplidocaine/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/lplidocaine/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/J83058/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:23,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/J83058/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/J83058/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/F85634/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:04,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/F85634/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/F85634/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82017/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:01:31,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82017/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82017/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ppidose/practice/F85634/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/ppidose/practice/F85634/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ppidose/practice/F85634/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/pregabalin/practice/L84041/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:03:21,0,0.00%,0.00%,$0.00
/measure/pregabalin/practice/L84041/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/pregabalin/practice/L84041/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/quetiapine/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:12:08,0,0.00%,0.00%,$0.00
/measure/quetiapine/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/quetiapine/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/quetiapine/practice/L84041/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:20,0,0.00%,0.00%,$10.00
/measure/quetiapine/practice/L84041/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/quetiapine/practice/L84041/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/saba/practice/E87008/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:01:31,1,0.00%,0.00%,$0.00
/measure/saba/practice/E87008/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/saba/practice/E87008/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/solublepara/practice/H82056/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,0,0.00%,100.00%,$10.00
/measure/solublepara/practice/H82056/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/solublepara/practice/H82056/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statinintensity/practice/E87008/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/statinintensity/practice/E87008/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statinintensity/practice/E87008/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statinintensity/practice/F83057/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:15,0,0.00%,0.00%,$0.00
/measure/statinintensity/practice/F83057/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statinintensity/practice/F83057/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statinintensity/practice/K84063/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:16,0,0.00%,0.00%,$10.00
/measure/statinintensity/practice/K84063/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statinintensity/practice/K84063/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statins/practice/F85634/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:07,0,0.00%,0.00%,$0.00
/measure/statins/practice/F85634/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statins/practice/F85634/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statins/practice/L84041/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:23,0,0.00%,0.00%,$10.00
/measure/statins/practice/L84041/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statins/practice/L84041/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/trimethoprim/practice/B81656/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:24,0,0.00%,0.00%,$10.00
/measure/trimethoprim/practice/B81656/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/trimethoprim/practice/B81656/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/vitb/practice/K83068/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:13,0,0.00%,0.00%,$0.00
/measure/vitb/practice/K83068/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/vitb/practice/K83068/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A83050/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/A83050/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:37,1,0.00%,0.00%,$0.00
/practice/A83050/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A84007/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/A84007/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A84007/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A86020/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:21:21,1,0.00%,0.00%,$0.00
/practice/A86020/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A86020/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:21:21,1,0.00%,0.00%,$0.00
/practice/A89007/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:23,1,0.00%,0.00%,$0.00
/practice/A89007/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A89007/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B82049/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/B82049/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B82049/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83014/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C83014/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83014/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83038/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C83038/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83038/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81019/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81019/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81019/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81619/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:55,1,0.00%,0.00%,$0.00
/practice/D81619/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81619/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82012/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D82012/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82012/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82017/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:01:16,0,0.00%,0.00%,$0.00
/practice/D82017/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82017/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82017/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:54,1,0.00%,0.00%,$10.00
/practice/D82017/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82017/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82066/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D82066/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82066/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
