Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/measure/statins/practice/L85035/,4,3,00:01:21,0,0.00%,25.00%,$3.33
/measure/tramadol/practice/D81012/,4,4,00:01:53,0,0.00%,0.00%,$7.50
/measure/trimethoprim/practice/K82036/,4,1,00:00:34,0,0.00%,25.00%,$10.00
/practice/A81002/measures/,4,2,00:01:36,0,0.00%,25.00%,$5.00
/practice/A81006/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/A81047/,4,1,00:00:25,1,0.00%,25.00%,$10.00
/practice/A81618/,4,3,00:03:38,3,66.67%,75.00%,$0.00
/practice/A82015/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/A82020/,4,3,00:00:26,1,100.00%,25.00%,$6.67
/practice/A82028/,4,3,00:01:22,1,100.00%,50.00%,$3.33
/practice/A82032/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/A83004/,4,2,00:00:17,0,0.00%,0.00%,$0.00
/practice/A83012/,4,4,00:00:46,1,100.00%,50.00%,$10.00
/practice/A83047/,4,2,00:00:29,2,50.00%,50.00%,$5.00
/practice/A83643/,4,3,00:05:15,3,66.67%,75.00%,$0.00
/practice/A84011/,4,4,00:00:00,3,100.00%,100.00%,$0.00
/practice/A84014/,4,3,00:00:29,1,100.00%,75.00%,$0.00
/practice/A84018/,4,4,00:04:22,2,100.00%,50.00%,$0.00
/practice/A84028/,4,4,00:00:46,1,100.00%,50.00%,$2.50
/practice/A85005/price_per_unit/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/A86013/,4,3,00:00:53,3,33.33%,50.00%,$0.00
/practice/A87013/,4,2,00:03:40,1,0.00%,0.00%,$0.00
/practice/A87027/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/A88001/,4,3,00:01:02,1,100.00%,50.00%,$3.33
/practice/A88004/,4,4,00:00:56,3,33.33%,50.00%,$0.00
/practice/A89004/,4,4,00:00:22,0,0.00%,50.00%,$0.00
/practice/A89014/,4,2,00:00:46,0,0.00%,25.00%,$5.00
/practice/A89017/,4,4,00:10:06,0,0.00%,25.00%,$2.50
/practice/A89022/,4,2,00:00:26,0,0.00%,0.00%,$0.00
/practice/A89614/,4,3,00:00:28,0,0.00%,0.00%,$3.33
/practice/A89620/,4,3,00:00:34,0,0.00%,25.00%,$0.00
/practice/A89623/,4,2,00:00:16,0,0.00%,0.00%,$0.00
/practice/B81004/,4,4,00:00:49,0,0.00%,0.00%,$10.00
/practice/B81010/,4,4,00:00:14,0,0.00%,0.00%,$10.00
/practice/B81013/price_per_unit/,4,1,00:00:06,0,0.00%,0.00%,$0.00
/practice/B81015/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/B81034/,4,4,00:00:59,0,0.00%,0.00%,$5.00
/practice/B81053/,4,4,00:00:21,0,0.00%,0.00%,$7.50
/practice/B81089/,4,3,00:02:11,1,0.00%,50.00%,$10.00
/practice/B81616/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/B82054/?tags=opioids,4,1,00:03:53,0,0.00%,0.00%,$10.00
/practice/B83005/,4,3,00:00:38,3,66.67%,75.00%,$3.33
/practice/B83021/,4,4,00:01:11,1,100.00%,25.00%,$2.50
/practice/B83040/,4,3,00:00:26,1,0.00%,0.00%,$6.67
/practice/B84006/,4,2,00:00:10,0,0.00%,0.00%,$10.00
/practice/B86032/,4,4,00:01:29,2,100.00%,75.00%,$0.00
/practice/B86033/,4,2,00:00:32,0,0.00%,25.00%,$5.00
/practice/B86058/,4,1,00:00:29,0,0.00%,0.00%,$0.00
/practice/B86683/,4,1,00:01:57,1,0.00%,25.00%,$10.00
/practice/B87025/,4,3,00:06:14,1,0.00%,0.00%,$6.67
/practice/B87026/,4,4,00:00:28,0,0.00%,25.00%,$5.00
/practice/B87027/,4,4,00:01:29,2,50.00%,50.00%,$2.50
/practice/C81026/,4,4,00:00:23,3,100.00%,75.00%,$0.00
/practice/C81058/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/C82008/,4,4,00:00:23,3,100.00%,75.00%,$0.00
/practice/C82040/,4,3,00:00:40,1,0.00%,25.00%,$6.67
/practice/C82063/,4,4,00:03:09,0,0.00%,0.00%,$10.00
/practice/C82063/price_per_unit/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/C82644/,4,3,00:00:38,3,66.67%,75.00%,$0.00
/practice/C83019/,4,4,00:00:56,0,0.00%,50.00%,$2.50
/practice/C83023/price_per_unit/?date=2018-05-01,4,1,00:00:35,1,0.00%,25.00%,$10.00
/practice/C83025/,4,1,00:01:21,0,0.00%,25.00%,$10.00
/practice/C83035/,4,3,00:00:28,0,0.00%,0.00%,$3.33
/practice/C83046/measures/,4,1,00:00:35,0,0.00%,0.00%,$10.00
/practice/C83065/,4,3,00:00:39,0,0.00%,0.00%,$6.67
/practice/C83611/,4,4,00:01:57,3,66.67%,50.00%,$2.50
/practice/C84019/?sortBySavings=1,4,3,00:05:09,3,66.67%,75.00%,$0.00
/practice/C84024/measures/,4,3,00:02:10,0,0.00%,0.00%,$0.00
/practice/C84035/,4,3,00:00:26,0,0.00%,0.00%,$13.33
/practice/C84046/,4,2,00:01:21,0,0.00%,25.00%,$10.00
/practice/C84060/,4,3,00:06:38,1,100.00%,25.00%,$3.33
/practice/C84077/,4,3,00:01:23,0,0.00%,0.00%,$0.00
/practice/C84103/,4,2,00:01:50,0,0.00%,25.00%,$5.00
/practice/C84138/,4,4,00:00:56,0,0.00%,0.00%,$18.75
/practice/C84619/price_per_unit/?date=2018-02-01,4,2,00:01:11,0,0.00%,0.00%,$0.00
/practice/C85033/,4,2,00:00:27,0,0.00%,25.00%,$5.00
/practice/C85624/,4,2,00:00:44,2,50.00%,50.00%,$0.00
/practice/C86003/,4,3,00:00:43,3,33.33%,50.00%,$0.00
/practice/C87016/,4,4,00:00:24,2,50.00%,50.00%,$5.00
/practice/C87611/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/C88018/price_per_unit/,4,3,00:03:29,0,0.00%,25.00%,$0.00
/practice/C88025/price_per_unit/?date=2018-05-01,4,4,00:04:27,0,0.00%,0.00%,$2.50
/practice/C88028/,4,3,00:00:13,3,66.67%,75.00%,$0.00
/practice/C88643/measures/?tags=opioids,4,2,00:01:41,0,0.00%,0.00%,$0.00
/practice/D81007/price_per_unit/,4,1,00:00:18,0,0.00%,0.00%,$0.00
/practice/D81022/,4,3,00:00:14,0,0.00%,25.00%,$0.00
/practice/D81036/#ktt9_cephalosporins,4,2,00:04:14,2,0.00%,50.00%,$0.00
/practice/D81053/,4,3,00:01:28,2,50.00%,25.00%,$6.67
/practice/D81616/,4,3,00:03:49,2,50.00%,50.00%,$0.00
/practice/D81625/,4,2,00:00:24,0,0.00%,0.00%,$10.00
/practice/D82013/?tags=lowpriority,4,1,00:00:29,0,0.00%,0.00%,$0.00
/practice/D82030/,4,3,00:02:00,2,100.00%,50.00%,$0.00
/practice/D82035/#opioidspercent,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/D82039/,4,3,00:01:22,2,50.00%,50.00%,$0.00
/practice/D82044/,4,4,00:02:13,3,100.00%,75.00%,$0.00
/practice/D82071/#ktt9_cephalosporins,4,3,00:00:53,3,66.67%,50.00%,$0.00
/practice/D82073/,4,3,00:02:05,0,0.00%,25.00%,$3.33
/practice/D82104/,4,4,00:01:16,0,0.00%,25.00%,$7.50
/practice/D83007/,4,4,00:01:46,2,100.00%,75.00%,$3.75
/practice/D83012/#ktt9_antibiotics,4,2,00:00:36,0,0.00%,0.00%,$0.00
/practice/D83012/measures/,4,3,00:05:55,0,0.00%,25.00%,$6.67
/practice/D83012/price_per_unit/,4,1,00:00:07,0,0.00%,25.00%,$0.00
/practice/D83030/measures/,4,2,00:00:33,0,0.00%,0.00%,$5.00
/practice/D83039/,4,3,00:01:27,1,0.00%,75.00%,$3.33
/practice/D83056/measures/?tags=antimicrobial,4,1,00:09:49,0,0.00%,25.00%,$0.00
/practice/D83060/,4,2,00:01:23,0,0.00%,25.00%,$10.00
/practice/D83067/#ktt9_cephalosporins,4,3,00:00:58,3,66.67%,75.00%,$0.00
/practice/E81011/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/E81014/,4,2,00:07:34,0,0.00%,25.00%,$10.00
/practice/E81015/,4,3,00:02:42,1,100.00%,50.00%,$6.67
/practice/E81049/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/E82072/price_per_unit/,4,1,00:00:26,0,0.00%,25.00%,$0.00
/practice/E82096/,4,3,00:01:08,3,66.67%,75.00%,$0.00
/practice/E82100/,4,2,00:00:27,0,0.00%,0.00%,$10.00
/practice/E83010/,4,3,00:01:17,1,0.00%,25.00%,$10.00
/practice/E83053/,4,4,00:00:00,3,100.00%,100.00%,$0.00
/practice/E83638/,4,3,00:04:45,1,0.00%,25.00%,$6.67
/practice/E83644/,4,1,00:00:51,0,0.00%,0.00%,$10.00
/practice/E84002/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/E84004/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/E84039/,4,4,00:00:17,3,100.00%,75.00%,$2.50
/practice/E84068/,4,3,00:00:07,2,100.00%,75.00%,$3.33
/practice/E84068/#ktt13_nsaids_ibuprofen,4,4,00:00:22,4,75.00%,75.00%,$2.50
/practice/E84678/,4,4,00:00:04,3,100.00%,75.00%,$2.50
/practice/E85003/,4,4,00:02:25,3,100.00%,75.00%,$2.50
/practice/E85016/,4,2,00:00:26,1,100.00%,25.00%,$5.00
/practice/E85042/#ktt9_cephalosporins,4,3,00:01:50,3,66.67%,75.00%,$0.00
/practice/E85051/price_per_unit/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/E85055/,4,4,00:10:15,3,100.00%,75.00%,$0.00
/practice/E85075/,4,3,00:00:14,0,0.00%,25.00%,$3.33
/practice/E85107/,4,2,00:01:20,1,0.00%,25.00%,$10.00
/practice/E85117/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/E85129/measures/?tags=lowpriority,4,2,00:01:52,0,0.00%,0.00%,$10.00
/practice/E85130/,4,3,00:00:51,0,0.00%,50.00%,$3.33
/practice/E85656/,4,4,00:00:57,3,66.67%,50.00%,$5.00
/practice/E85672/,4,4,00:00:17,1,100.00%,50.00%,$2.50
/practice/E85680/,4,4,00:14:02,2,50.00%,75.00%,$0.00
/practice/E85735/,4,2,00:02:00,0,0.00%,0.00%,$15.00
/practice/E86029/0906040G0AADRDR/price_per_unit/?date=2018-03-01,4,2,00:03:03,0,0.00%,25.00%,$5.00
/practice/E87682/,4,1,00:01:03,0,0.00%,0.00%,$10.00
/practice/E87723/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/E87754/0601060D0AAA0A0/price_per_unit/?date=2018-05-01,4,2,00:05:45,0,0.00%,50.00%,$0.00
/practice/F81003/,4,3,00:00:29,2,50.00%,50.00%,$3.33
/practice/F81010/,4,4,00:01:24,2,0.00%,50.00%,$5.00
/practice/F81053/,4,1,00:00:22,0,0.00%,0.00%,$0.00
/practice/F81082/,4,3,00:00:35,2,50.00%,50.00%,$0.00
/practice/F81087/,4,4,00:00:19,0,0.00%,25.00%,$7.50
/practice/F81113/,4,4,00:00:19,1,0.00%,0.00%,$7.50
/practice/F81156/,4,1,00:05:51,0,0.00%,0.00%,$0.00
/practice/F81169/,4,3,00:00:11,1,100.00%,25.00%,$10.00
/practice/F81206/,4,3,00:06:29,0,0.00%,0.00%,$3.33
/practice/F81209/,4,3,00:05:20,3,66.67%,75.00%,$0.00
/practice/F81214/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/F81639/,4,3,00:00:18,3,66.67%,75.00%,$0.00
/practice/F81676/,4,3,00:00:18,3,66.67%,50.00%,$3.33
/practice/F81730/,4,3,00:00:37,1,100.00%,25.00%,$6.67
/practice/F82003/,4,2,00:00:17,1,0.00%,25.00%,$10.00
/practice/F82008/,4,3,00:00:30,0,0.00%,25.00%,$3.33
/practice/F82011/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/F82034/,4,3,00:02:32,0,0.00%,25.00%,$10.00
/practice/F83002/,4,4,00:01:05,0,0.00%,25.00%,$5.00
/practice/F83007/price_per_unit/?date=2018-05-01,4,1,00:00:07,0,0.00%,0.00%,$0.00
/practice/F83015/,4,4,00:00:00,3,100.00%,100.00%,$0.00
/practice/F83055/,4,2,00:04:23,1,100.00%,50.00%,$5.00
/practice/F83055/?tags=lowpriority,4,1,00:00:22,0,0.00%,0.00%,$10.00
/practice/F83623/,4,2,00:00:55,0,0.00%,0.00%,$10.00
/practice/F84016/,4,2,00:01:20,1,0.00%,50.00%,$5.00
/practice/F84017/,4,2,00:00:50,1,0.00%,25.00%,$15.00
/practice/F84119/,4,4,00:07:25,3,100.00%,75.00%,$2.50
/practice/F84711/,4,2,00:01:06,1,0.00%,50.00%,$5.00
/practice/F84718/price_per_unit/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/F85003/,4,3,00:00:08,0,0.00%,0.00%,$5.00
/practice/F85025/,4,3,00:06:12,0,0.00%,25.00%,$6.67
/practice/F85035/,4,4,00:00:09,0,0.00%,0.00%,$1.25
/practice/F85065/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/F85711/,4,2,00:01:42,2,50.00%,25.00%,$5.00
/practice/F86034/,4,3,00:14:07,2,50.00%,50.00%,$10.00
/practice/F86038/,4,3,00:01:40,0,0.00%,50.00%,$10.00
/practice/F86049/,4,4,00:00:00,3,100.00%,100.00%,$0.00
/practice/F86650/,4,3,00:00:08,1,100.00%,25.00%,$3.33
/practice/F86689/,4,3,00:00:52,3,66.67%,75.00%,$0.00
/practice/G81030/,4,4,00:03:02,3,100.00%,75.00%,$2.50
/practice/G81053/,4,3,00:01:46,1,0.00%,25.00%,$6.67
/practice/G81076/,4,1,00:01:40,0,0.00%,25.00%,$10.00
/practice/G81105/,4,4,00:00:06,1,100.00%,75.00%,$2.50
/practice/G81703/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/G82017/,4,4,00:00:09,2,100.00%,75.00%,$0.00
/practice/G82060/measures/,4,3,00:01:28,1,0.00%,50.00%,$0.00
/practice/G82099/0906022K0AAACAC/price_per_unit/?date=2018-05-01,4,3,00:00:29,0,0.00%,0.00%,$6.67
/practice/G82099/price_per_unit/?date=2018-05-01,4,2,00:01:07,0,0.00%,25.00%,$5.00
/practice/G82114/,4,3,00:02:01,0,0.00%,0.00%,$6.67
/practice/G82155/,4,4,00:00:16,3,100.00%,75.00%,$2.50
/practice/G82227/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/G82719/,4,4,00:09:38,3,100.00%,75.00%,$2.50
/practice/G83066/,4,4,00:00:00,3,100.00%,100.00%,$0.00
/practice/G83067/0601060D0AAA0A0/price_per_unit/?date=2018-04-01,4,2,00:02:31,0,0.00%,25.00%,$0.00
/practice/G83654/,4,2,00:00:36,1,0.00%,25.00%,$10.00
/practice/G84006/,4,3,00:00:06,2,100.00%,50.00%,$8.33
/practice/G85039/,4,3,00:00:14,2,100.00%,50.00%,$3.33
/practice/G85082/,4,2,00:03:06,2,50.00%,50.00%,$5.00
/practice/G85095/,4,2,00:00:11,2,50.00%,50.00%,$5.00
/practice/G85129/,4,4,00:00:15,4,75.00%,75.00%,$2.50
/practice/G85618/,4,3,00:00:34,3,66.67%,75.00%,$0.00
/practice/G85623/,4,1,00:00:36,0,0.00%,0.00%,$0.00
/practice/G85698/,4,2,00:02:45,0,0.00%,25.00%,$10.00
/practice/G85705/measures/,4,2,00:00:31,0,0.00%,25.00%,$5.00
/practice/H81020/,4,4,00:00:25,3,100.00%,75.00%,$0.00
/practice/H81026/,4,4,00:00:30,1,100.00%,75.00%,$5.00
/practice/H81062/,4,3,00:00:13,1,100.00%,50.00%,$0.00
/practice/H81071/,4,3,00:01:06,0,0.00%,50.00%,$6.67
/practice/H81076/,4,3,00:02:33,1,100.00%,25.00%,$3.33
/practice/H81090/?tags=opioids,4,4,00:02:13,1,0.00%,25.00%,$5.00
/practice/H81104/,4,3,00:00:21,1,100.00%,25.00%,$6.67
/practice/H81109/,4,3,00:03:01,0,0.00%,0.00%,$6.67
/practice/H81630/,4,2,00:00:23,2,50.00%,50.00%,$5.00
/practice/H81644/,4,1,00:00:26,0,0.00%,25.00%,$10.00
/practice/H82027/#ktt9_cephalosporins,4,4,00:21:03,4,75.00%,75.00%,$0.00
/practice/H82034/,4,4,00:00:00,3,100.00%,100.00%,$0.00
/practice/H82055/,4,3,00:04:42,0,0.00%,50.00%,$6.67
/practice/H82055/#ktt9_cephalosporins,4,2,00:00:21,2,50.00%,50.00%,$0.00
/practice/H82057/measures/,4,2,00:02:49,0,0.00%,50.00%,$5.00
/practice/H82078/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/H82091/,4,4,00:01:14,4,50.00%,50.00%,$2.50
/practice/H83016/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/H83024/,4,3,00:03:41,0,0.00%,0.00%,$6.67
/practice/H84040/#dipyridamole,4,1,00:01:10,1,0.00%,0.00%,$10.00
/practice/H85025/,4,4,00:00:25,2,100.00%,75.00%,$2.50
/practice/H85029/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/H85032/,4,2,00:11:05,1,0.00%,25.00%,$5.00
/practice/H85033/,4,4,00:04:26,2,100.00%,50.00%,$2.50
/practice/H85069/measures/,4,3,00:01:19,0,0.00%,0.00%,$3.33
/practice/H85637/,4,2,00:00:52,0,0.00%,25.00%,$10.00
/practice/J81018/,4,4,00:00:50,2,100.00%,50.00%,$5.00
/practice/J81019/,4,3,00:02:03,0,0.00%,25.00%,$6.67
/practice/J81021/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/J81035/,4,2,00:00:27,0,0.00%,0.00%,$15.00
/practice/J81050/?tags=lowpriority,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/J81070/,4,3,00:00:23,3,66.67%,75.00%,$0.00
/practice/J82002/,4,3,00:00:36,2,50.00%,25.00%,$6.67
/practice/J82049/,4,4,00:00:42,2,100.00%,50.00%,$0.00
/practice/J82056/?tags=lowpriority,4,2,00:05:43,0,0.00%,0.00%,$5.00
/practice/J82067/,4,4,00:00:30,4,75.00%,75.00%,$2.50
/practice/J82074/,4,2,00:02:29,0,0.00%,0.00%,$5.00
/practice/J82098/,4,2,00:00:12,1,100.00%,25.00%,$5.00
/practice/J82100/,4,2,00:01:13,1,0.00%,50.00%,$10.00
/practice/J82104/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/J82163/price_per_unit/,4,4,00:01:01,1,100.00%,25.00%,$2.50
/practice/J82190/,4,1,00:00:12,1,0.00%,25.00%,$10.00
/practice/J82605/,4,2,00:00:43,0,0.00%,25.00%,$5.00
/practice/J82605/#ktt9_cephalosporins,4,4,00:00:27,3,66.67%,50.00%,$0.00
/practice/J83026/,4,3,00:01:22,2,0.00%,25.00%,$3.33
/practice/J83045/,4,4,00:00:13,3,100.00%,75.00%,$0.00
/practice/J83058/,4,3,00:00:49,2,50.00%,50.00%,$3.33
/practice/K81005/,4,3,00:00:25,0,0.00%,0.00%,$3.33
/practice/K81012/,4,1,00:00:19,0,0.00%,0.00%,$10.00
/practice/K81034/,4,4,00:01:28,1,100.00%,50.00%,$0.00
/practice/K81047/,4,3,00:00:40,1,100.00%,75.00%,$6.67
/practice/K81069/,4,4,00:02:06,1,100.00%,25.00%,$2.50
/practice/K81100/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/K81630/,4,1,00:00:39,0,0.00%,25.00%,$0.00
/practice/K81651/,4,4,00:00:44,0,0.00%,25.00%,$12.50
/practice/K81655/,4,3,00:00:54,0,0.00%,0.00%,$10.00
/practice/K82007/,4,3,00:01:53,0,0.00%,25.00%,$18.33
/practice/K82022/,4,3,00:00:08,1,100.00%,25.00%,$6.67
/practice/K82024/,4,2,00:00:18,0,0.00%,0.00%,$20.00
/practice/K82026/,4,4,00:00:32,3,100.00%,75.00%,$2.50
/practice/K82030/,4,3,00:02:01,0,0.00%,25.00%,$3.33
/practice/K82036/,4,4,00:02:31,1,0.00%,0.00%,$7.50
/practice/K82047/,4,3,00:02:20,0,0.00%,25.00%,$6.67
/practice/K82049/,4,3,00:06:47,2,50.00%,50.00%,$0.00
/practice/K83010/,4,3,00:00:35,2,50.00%,25.00%,$6.67
/practice/K83011/,4,2,00:06:55,1,100.00%,25.00%,$0.00
/practice/K83014/price_per_unit/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/K83017/,4,3,00:02:42,0,0.00%,0.00%,$3.33
/practice/K83018/,4,2,00:00:09,0,0.00%,0.00%,$12.50
/practice/K83031/,4,4,00:03:21,3,100.00%,75.00%,$0.00
/practice/K83041/,4,2,00:01:37,0,0.00%,0.00%,$12.50
/practice/K83043/,4,3,00:00:22,0,0.00%,25.00%,$15.00
/practice/K83070/,4,2,00:00:17,1,100.00%,25.00%,$5.00
/practice/K84013/?tags=opioids,4,2,00:00:20,0,0.00%,25.00%,$15.00
/practice/K84016/,4,3,00:00:26,0,0.00%,0.00%,$10.00
/practice/K84033/#ktt9_cephalosporins,4,3,00:00:20,3,66.67%,50.00%,$3.33
/practice/K84033/measures/,4,4,00:00:57,1,100.00%,75.00%,$0.00
/practice/K84038/,4,3,00:00:13,0,0.00%,0.00%,$6.67
/practice/K84038/price_per_unit/,4,3,00:00:05,0,0.00%,0.00%,$6.67
/practice/K84041/,4,4,00:00:40,0,0.00%,0.00%,$5.00
/practice/K84066/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/K84078/,4,3,00:11:42,0,0.00%,50.00%,$10.00
/practice/K84610/price_per_unit/,4,3,00:00:05,0,0.00%,0.00%,$6.67
/practice/K84613/,4,4,00:00:57,0,0.00%,25.00%,$7.50
/practice/L81008/,4,4,00:00:15,1,100.00%,50.00%,$5.00
/practice/L81017/?tags=generic,4,1,00:00:25,0,0.00%,0.00%,$10.00
/practice/L81020/,4,4,00:00:57,3,66.67%,75.00%,$2.50
/practice/L81021/price_per_unit/,4,1,00:00:23,0,0.00%,0.00%,$0.00
/practice/L81024/,4,4,00:05:39,1,0.00%,25.00%,$5.00
/practice/L81025/measures/,4,2,00:08:48,0,0.00%,25.00%,$5.00
/practice/L81035/,4,4,00:00:11,2,100.00%,50.00%,$2.50
/practice/L81036/,4,4,00:02:52,0,0.00%,50.00%,$5.00
/practice/L81043/price_per_unit/,4,1,00:00:10,0,0.00%,0.00%,$0.00
/practice/L81045/#ktt9_cephalosporins,4,4,00:02:39,4,75.00%,75.00%,$0.00
/practice/L81054/,4,3,00:00:37,0,0.00%,0.00%,$10.00
/practice/L81059/,4,4,00:01:04,3,100.00%,75.00%,$2.50
/practice/L81063/,4,3,00:01:47,1,0.00%,0.00%,$5.00
/practice/L81063/price_per_unit/,4,3,00:01:05,0,0.00%,0.00%,$6.67
/practice/L81067/price_per_unit/,4,1,00:00:18,0,0.00%,25.00%,$0.00
/practice/L81079/,4,3,00:06:11,1,100.00%,25.00%,$10.00
/practice/L81084/,4,3,00:01:46,0,0.00%,0.00%,$10.00
/practice/L81085/,4,4,00:02:19,1,100.00%,50.00%,$2.50
/practice/L81087/,4,4,00:00:37,0,0.00%,0.00%,$3.75
/practice/L81088/,4,2,00:00:15,1,100.00%,50.00%,$5.00
/practice/L81091/,4,3,00:00:44,0,0.00%,0.00%,$3.33
/practice/L81122/,4,3,00:00:17,0,0.00%,25.00%,$6.67
/practice/L81125/,4,4,00:00:44,1,0.00%,0.00%,$5.00
/practice/L81637/,4,3,00:00:19,1,100.00%,25.00%,$0.00
/practice/L81670/,4,2,00:00:14,0,0.00%,0.00%,$10.00
/practice/L82015/0601060D0AAA0A0/price_per_unit/?date=2018-05-01,4,2,00:05:46,0,0.00%,25.00%,$0.00
/practice/L82018/,4,2,00:00:19,0,0.00%,25.00%,$12.50
/practice/L82028/,4,1,00:01:35,0,0.00%,25.00%,$0.00
/practice/L82043/,4,3,00:00:53,1,0.00%,50.00%,$6.67
/practice/L83002/,4,3,00:00:39,1,100.00%,25.00%,$6.67
/practice/L83006/price_per_unit/,4,3,00:00:40,1,0.00%,50.00%,$3.33
/practice/L83007/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/L83038/,4,4,00:02:40,1,0.00%,50.00%,$2.50
/practice/L83046/,4,3,00:01:34,1,0.00%,25.00%,$6.67
/practice/L83070/?tags=lowpriority,4,2,00:00:31,0,0.00%,0.00%,$10.00
/practice/L83078/,4,3,00:02:36,2,50.00%,75.00%,$0.00
/practice/L83083/,4,4,00:01:33,0,0.00%,50.00%,$5.00
/practice/L83100/price_per_unit/,4,3,00:00:48,0,0.00%,25.00%,$6.67
/practice/L83113/,4,4,00:00:39,0,0.00%,25.00%,$5.00
/practice/L83131/,4,3,00:00:31,0,0.00%,25.00%,$6.67
/practice/L83137/,4,4,00:00:35,2,100.00%,75.00%,$5.00
/practice/L83137/price_per_unit/,4,1,00:01:35,0,0.00%,0.00%,$10.00
/practice/L83651/,4,4,00:04:54,0,0.00%,0.00%,$2.50
/practice/L84037/?sortBySavings=1,4,2,00:00:29,2,50.00%,50.00%,$5.00
/practice/L84047/measures/,4,3,00:01:10,1,100.00%,50.00%,$6.67
/practice/L84051/,4,3,00:02:15,0,0.00%,25.00%,$6.67
/practice/L84068/price_per_unit/,4,1,00:00:11,0,0.00%,0.00%,$10.00
/practice/L84072/?tags=lowpriority,4,4,00:00:44,1,0.00%,25.00%,$5.00
/practice/L85007/,4,4,00:01:16,1,100.00%,50.00%,$5.00
/practice/L85008/,4,4,00:00:40,0,0.00%,50.00%,$5.00
/practice/L85009/#lyrica,4,2,00:08:26,2,50.00%,50.00%,$0.00
/practice/L85011/,4,4,00:01:32,0,0.00%,25.00%,$5.00
/practice/L85033/,4,4,00:00:34,1,0.00%,25.00%,$2.50
/practice/L85056/,4,3,00:05:17,0,0.00%,50.00%,$10.00
/practice/L85601/,4,3,00:03:26,0,0.00%,25.00%,$10.00
/practice/M81001/price_per_unit/,4,2,00:00:18,0,0.00%,0.00%,$0.00
/practice/M81003/#lpzomnibus,4,3,00:00:29,3,33.33%,25.00%,$0.00
/practice/M81008/,4,4,00:00:27,0,0.00%,25.00%,$0.00
/practice/M81019/price_per_unit/?date=2018-05-01,4,1,00:02:41,0,0.00%,0.00%,$0.00
/practice/M81020/price_per_unit/,4,2,00:00:59,0,0.00%,0.00%,$0.00
/practice/M81042/,4,4,00:00:05,2,50.00%,75.00%,$5.00
/practice/M81049/,4,2,00:00:27,1,0.00%,0.00%,$0.00
/practice/M81057/,4,3,00:05:05,0,0.00%,0.00%,$3.33
/practice/M81074/measures/?tags=opioids,4,2,00:00:23,0,0.00%,0.00%,$5.00
/practice/M81077/,4,3,00:00:36,0,0.00%,0.00%,$3.33
/practice/M81605/,4,4,00:00:13,1,100.00%,25.00%,$2.50
/practice/M81627/#ktt9_cephalosporins,4,2,00:02:36,2,0.00%,25.00%,$5.00
/practice/M81629/price_per_unit/?date=2018-05-01,4,2,00:00:51,1,100.00%,50.00%,$0.00
/practice/M82006/,4,2,00:00:52,0,0.00%,25.00%,$10.00
/practice/M82033/,4,4,00:00:29,2,50.00%,50.00%,$7.50
/practice/M83065/#ktt9_cephalosporins,4,2,00:00:49,1,0.00%,0.00%,$5.00
/practice/M83102/,4,4,00:00:00,4,100.00%,100.00%,$0.00
/practice/M83146/,4,3,00:00:24,2,100.00%,50.00%,$1.67
/practice/M83627/,4,1,00:01:26,0,0.00%,0.00%,$10.00
/practice/M84030/,4,4,00:00:10,3,100.00%,75.00%,$0.00
